year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_cancer_dead;f_cvd_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;s_cancer;s_cvd;s_dead_cancer;s_dead_cvd;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_pop_cancer;dr;dr_cancer;dr_cvd;prev_alcohol;prev_obesity;prev_smoking;prev_inactivity;paf_cvd_other;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_obesity;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_other;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_obesity;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;calibration_cancer;calibration_cvd;calibration_mortality
2026;1;35;81274.1441952454;40.9855471427661;0;1103.08173104331;16.7246190605356;3.37728772810991;49.7068956467394;202.540635602184;111.887644936091;4.93933251887871;13.1985936409236;56479.8168932534;120025.656471041;32103.4643901236;24928.6412066271;14303918.6927493;40819295.6233326;30397358.3067814;31696565.9075208;0;0;0.889152462180937;0.921200012773375;0.645824359388278;0.865760291295855;0.905913333249032;0;0;0;0;0;0;0;0;0;0;253.257171845717;1271.49192147282;20.7341583279397;61.0765144205197;212.592602093451;762.466984823915;11.5603128114126;2.33443299663682;63.3494787825805;0.000504898943403555;0.0198738322102507;0.0107239020882085;0.175376053491245;0.146483;0.05004;0.24564941819516;0.00249508814791741;0;0;0;0;0;0.00249508814791743;0.000780399119501186;0;0;0;0;0;0.000780399119501229;0;0;1.01881553531067
2026;1;36;81861.8833607484;40.660707796533;0;1021.97392784863;15.6095673778539;3.31077625311949;53.0030526036947;218.754534978595;113.589774393372;5.52819333036664;13.0346420505636;56479.8168932534;124293.235367789;32103.4643901236;22636.0749775568;15468550.5706037;41637867.6652574;34041119.5118492;29358759.6317585;0;0;0.886332409388587;0.920667047038627;0.644884720192306;0.867056011022247;0.906218904867664;0;0;0;0;0;0;0;0;0;0;273.877491491151;1296.98985627442;23.4113991548025;59.9665479416767;213.891469955617;741.725053485842;11.3290631812912;2.4028848745625;75.9463885418426;0.000497043115081783;0.0208599054537523;0.010431990603648;0.177066382813399;0.149954;0.049897;0.248174832101707;0.00267409106718247;0;0;0;0;0;0.00267409106718253;0.000928381023983683;0;0;0;0;0;0.000928381023983738;0;0;1.00270611740881
2026;1;37;78218.0964535137;38.2781030642884;0;952.618809131978;15.9531103934644;3.20025816862393;52.5294226297639;218.558545947478;119.025578841447;5.71660074388903;13.2540117138768;56479.8168932534;111863.91183101;32103.4643901236;22164.0430822902;15182902.0194144;43456837.312781;30071252.1084947;30002345.0028923;0;0;0.883449985200774;0.920130965550378;0.645577599845846;0.868198201562156;0.906407083314654;0;0;0;0;0;0;0;0;0;0;268.819958253584;1353.64946239728;23.7016646278724;61.6057592238465;199.997910337104;726.527184512783;12.1668481319893;2.44071871631737;70.2534432121079;0.000489602513041971;0.0217653286775321;0.0101231194801584;0.180946060910901;0.153329;0.049741;0.250813593560459;0.00279550982876467;0;0;0;0;0;0.00279550982876464;0.000898588477300775;0;0;0;0;0;0.000898588477300732;0;0;0.980333760308444
2026;1;38;76845.170293106;37.8522996794399;0;874.964196640353;15.5792264045598;3.27504114693472;57.5237507155753;224.257797372625;124.380885034651;6.61508122140473;13.6853260195069;56479.8168932534;104350.664021465;32103.4643901236;21180.3129092538;16600397.5974956;45332429.8620968;30670469.6935006;29908144.4216779;0;0;0.880504286940003;0.919591759028015;0.647809207648061;0.869169903324985;0.906480388241403;0;0;0;0;0;0;0;0;0;0;293.917340930306;1412.07283149301;28.3298718231056;62.7383959320281;193.560871590549;710.690271787816;12.6542373850431;2.66015442891091;76.5642666043202;0.000492608099748021;0.0229994780907553;0.0100025059870035;0.186600521157937;0.156624;0.049519;0.25333821476762;0.00291848073572688;0;0;0;0;0;0.00291848073572687;0.000996403869777024;0;0;0;0;0;0.000996403869777063;0;0;0.970770423233976
2026;1;39;72613.9473230184;36.2272253072873;0;818.165972237306;14.5725747966092;3.08951688629691;54.8516185128808;233.251680992965;117.601398375633;6.64265115246889;12.8260786610918;56479.8168932534;114146.848807153;32103.4643901236;20711.3068660905;15825312.9876889;43193602.638876;31983276.6516525;27866025.5489733;0;0;0.877494423954397;0.919049414655171;0.651405566995318;0.869955631804595;0.906439214082043;0;0;0;0;0;0;0;0;0;0;280.194127002902;1345.4498902045;28.1622813330902;57.8431473416925;186.123704958287;679.915471149789;12.1101578346114;2.56746234951277;73.2710922893453;0.000498798089136014;0.0242204380930309;0.00991490889661004;0.193386269444115;0.159852;0.049201;0.255545716686312;0.00321154854616071;0;0;0;0;0;0.00321154854616068;0.00100884018891404;0;0;0;0;0;0.00100884018891401;0;0;0.958604096608754
2026;1;40;71725.3795519397;36.5447637014368;0;758.536043571338;14.9328221448564;2.99768095939004;56.728223639725;256.855672167023;128.44966821195;7.21734704501359;13.9549290657533;56390.8526771851;154082.523183209;31972.2581878076;20292.740178837;16514980.127742;47004926.9956425;45125577.777131;29833950.5781773;0;0;0.874419519322484;0.918503916025812;0.65610734559171;0.870541667735746;0.906281802090335;0;0;0;0;0;0;0;0;0;0;292.866295572504;1470.17851286987;30.0685870085258;62.3687853181456;183.067585214435;664.76253027293;13.0867619505503;2.627094646858;82.7040850882632;0.000509172754195184;0.0254453483008747;0.00987647483039941;0.200659811659045;0.16303;0.048794;0.257284991682694;0.00223062609214921;0;0;0;0;0;0.00357873185598945;0.000961199132441583;0;0;0;0;0;0.00115230370981789;0.00220298982461239;0.00361886113374964;0.945345110024282
2026;1;41;70404.8247807639;37.06548030744;0;709.759635847118;14.7728382575284;3.04813579960419;60.5278098727719;280.874428986951;133.340448081712;8.09921939485563;14.5569758771564;56390.8526771851;159218.607289316;31972.2581878076;19241.7833378919;17451182.8811389;49011442.7514873;49273116.1522277;29496432.7187013;0;0;0.871278711606318;0.917955243545637;0.661576030601651;0.870916299850989;0.906004581327855;0.0034730110042127;0.0108954445570053;0;0.0179607537202467;0;0.0246443907782606;0.0546695743309466;0.0156296597364848;0.0636103281983647;0.112563069459315;309.46832779848;1532.93653715637;34.3693674623274;63.2134305733843;182.560497114964;635.214389854218;13.221263884598;2.72799356901642;82.4829449393728;0.000525978124874703;0.0267619773848748;0.00992468123826077;0.20784531289373;0.166171;0.04834;0.258479215145654;0.00248430100936342;0.0526633895135521;0.0606975406211565;0.0585115790751691;0.00947033957130682;0.245777899246184;0.00398575181701222;0.000976220377003416;0.0175715193197508;0.0227342593469464;0.00921978063063828;0.00865395838463131;0.0320339806258471;0.00117047517942581;0.00222990731271824;0.00402328835460779;0.934792068623312
2026;1;42;67545.9407803323;35.5374663315562;0;651.02073099823;14.7355507487098;2.99548011176249;62.2263268194621;286.313876972982;139.139813461773;8.38000593774043;14.7195612701487;56390.8526771851;144744.188444833;31972.2581878076;17328.1629099123;18009201.6659579;51038869.502299;46226066.0359381;27661788.5505145;0;0;0.868071156645936;0.917403375251807;0.667411802312975;0.871070001258219;0.905602824321624;0.00346026958569749;0.010888965617298;0;0.0179638665362495;0;0.0245558919582272;0.0546385031658133;0.0157653556295556;0.0636208400881984;0.112518771046216;319.363882810096;1596.34859703974;36.9062667757678;64.7877412185254;177.256964777932;592.926513631488;13.4206152213855;2.72817668432224;87.4295460689196;0.000525549846259898;0.0269339566259581;0.00961724685664837;0.214637575044748;0.169292;0.047915;0.259139577278658;0.00263897902510979;0.0522245592784965;0.0608431756172295;0.059545097750544;0.0097767989052571;0.245759474632885;0.00423418520108765;0.00107825488024308;0.0174197235598825;0.022791017047959;0.00939131899022836;0.00893423797854675;0.0320183320927697;0.00129296174539861;0.00245610846610326;0.00426750544088558;0.886484785869527
2026;1;43;65558.1296746707;36.8954076552005;0;599.019825380108;14.5321591133301;2.85831077491508;62.6429587852483;309.077349640978;144.767234929337;8.99271027892989;15.8385085229176;56390.8526771851;147424.636378997;31972.2581878076;16698.2561286531;18158633.0019844;53271853.201798;47472768.017574;27822465.4632263;0;0;0.864796029389568;0.916848287944636;0.673181152721736;0.870995517673017;0.905071515752068;0.00344725941254928;0.0108824488007167;0;0.0179623580704432;0;0.0244655121959795;0.054607248704041;0.0158994702955326;0.0636157460638429;0.112460181264638;322.013804365315;1666.189885271;38.3648589773228;67.521794843903;178.942627865489;539.026793930994;13.0767343648148;2.57204524421748;89.6252229970823;0.00056208021267132;0.0287110010552298;0.00994606557124027;0.220799059210072;0.172407;0.047611;0.259367898823923;0.00293482081418779;0.051910417101109;0.0608935187062706;0.0605743694524909;0.0100546342496443;0.245713543900184;0.00470861479676865;0.00113854114428173;0.0173111161658444;0.0228106396043033;0.00956246835700653;0.00918835175108514;0.0319978301607879;0.00136538847527312;0.00258657984463592;0.0047384801566867;0.893031830390551
2026;1;44;65434.3839018263;39.5301960669288;0;558.527971960797;15.0359517332976;2.95629818920437;69.3796748047276;339.186716006631;160.395531363148;10.5448709992168;18.158842854432;56390.8526771851;130507.055155177;31972.2581878076;15228.7290673008;20194294.0616102;58952596.3216579;46736265.2592894;28079753.138577;0;0;0.861452525755232;0.916289958471398;0.678450410091594;0.870687847687787;0.904406301201903;0.00343397726945231;0.0108758938339435;0;0.0179561269886714;0;0.0243732282547174;0.0545758096057166;0.0160219278379082;0.0635947035463486;0.112386814162221;358.112940359572;1843.86714180042;44.82170357412;75.1328041975212;183.822020473986;518.739845947424;13.9648284013807;2.74569895194106;103.020950768264;0.000603156501372633;0.0303975797779273;0.0102920815924722;0.226092226487673;0.17553;0.04753;0.25934759245492;0.00322606529541453;0.0518266796060719;0.0608890415316967;0.0616040253884157;0.0102931907394832;0.245631671843929;0.00517535183969875;0.00131069648981077;0.017282173960513;0.0228088944532715;0.00973399791537124;0.00940655010251994;0.0319723712748816;0.00157190609751245;0.00296854395084426;0.005198989524322;0.896837989145097
2026;1;45;63505.3537575177;39.1422900705579;0;522.981495830916;15.3647604519526;2.96564010899363;72.1329854314513;356.658743424603;169.87073786707;10.9310222920542;18.8744224514913;56527.394859402;221151.178508622;32005.9422581024;25947.3567186043;20964704.3009136;62476848.3575008;82019860.8968917;50650252.9409466;0;0;0.858039864520063;0.915728364974174;0.682820484519055;0.870144102390636;0.903604371989876;0.00342042003111984;0.0108693004588391;0;0.0179451146018159;0;0.0242790174896347;0.0545441846032794;0.0161234652519266;0.0635575127834041;0.112298352551936;370.876888154109;1952.03902618066;47.9955336464042;80.4022181086957;186.713173246116;462.067684094116;13.575163433679;2.62021977439589;103.943286704092;0.000615424020921991;0.0303079713855516;0.0101009544553926;0.230396815995457;0.178678;0.047769;0.259324420670761;0.00349612711816215;0.052073714350092;0.0608839325345221;0.0626396420876196;0.0104871085010397;0.245506295380024;0.00560765242860573;0.00136268353877063;0.0173675664261736;0.0228069030377874;0.00990684047126344;0.00958392582007456;0.0319418940027493;0.00163427319495024;0.00307372456048122;0.00562028731399737;0.851962269601392
2026;1;46;65131.4987741138;43.1956363624314;0;478.710037284031;15.2983189819552;2.89754476450755;79.0170832071191;414.503650049619;189.632107395532;12.4687523188422;21.7422958011374;56527.394859402;190391.542169293;32005.9422581024;24431.8940356995;23178646.3288085;69970865.6945549;78068664.4221759;53412605.7733155;0;0;0.854557289233821;0.915163487915827;0.685958597966678;0.869363243617857;0.902665152195603;0.0034065846698911;0.0108626684444892;0;0.0179292995615007;0;0.0241828579004734;0.0545123725593218;0.016196365483381;0.0635040989082222;0.112194723859091;410.042712678688;2186.18358835667;53.6370913823407;90.7898165161784;202.280653383974;454.345473037418;14.519691322891;2.75007048974027;122.445821901608;0.000661769120693741;0.0315596370120604;0.0104231945354868;0.234061678931054;0.181859;0.048408;0.259580030810651;0.00396065844273919;0.0527335646431666;0.0609402872896016;0.0636837956958567;0.0106521472947471;0.245331334045609;0.00635031079797344;0.0015642806798322;0.0175958022890332;0.0228288700810477;0.0100814336314284;0.00973489079003815;0.0319063738290321;0.00187590392725234;0.00350776078402198;0.00634463457884643;0.849563088816753
2026;1;47;62847.9952518466;44.9594337324768;0;444.474392610791;15.3044495417698;2.96005714608893;83.8876861948583;419.974004475879;197.148353006594;13.7118495598654;23.350997960117;56527.394859402;170371.830653638;32005.9422581024;21650.044714803;24471079.4874132;72567642.638788;73755081.4204527;49087531.7873161;0;0;0.851004070152381;0.914595310730616;0.687624196505041;0.868345715785216;0.901590683026792;0.00339246826340943;0.0108559975948448;0;0.0179086904051285;0;0.0240847281847213;0.0544803725032727;0.016235053934121;0.0634344867749688;0.11207614276841;432.906549970665;2267.31780160033;59.6423085153371;96.115731011012;208.50520583841;406.796104485765;14.0070846788751;2.70913181074673;125.371962396346;0.000713848354730157;0.0326909709442094;0.0107676171979142;0.237552944512029;0.185046;0.049507;0.260401924842139;0.00416028086343315;0.0538662784743083;0.0611214456842092;0.0647275885731874;0.0108093173301955;0.245102663285849;0.00666818345418752;0.00166012453021779;0.0179880915147503;0.0228994966649405;0.0102562943701114;0.00987866204868998;0.0318658158247556;0.00199060712415677;0.00369200422198825;0.00663420339297345;0.847433582667432
2026;1;48;60388.2242797049;48.1697327306327;0;404.096838079905;15.3770036423902;2.91848541417831;87.4657003945033;469.213410975149;209.473595606151;15.1816547642008;26.4321071070085;56527.394859402;148121.778142902;32005.9422581024;18667.5977323602;25766252.5800505;77433163.7047481;67516699.7829798;45163211.8663309;0;0;0.84737950618608;0.914023820003581;0.687687906068469;0.867093003653561;0.900385643634941;0.00337806800236151;0.010849287750831;0;0.0178833166038294;0;0.0239846077913144;0.0544481836415541;0.0162365337166808;0.0633487707633026;0.111943113932487;455.818858168463;2419.33710560093;63.6288124685719;105.609640942583;215.46498768061;377.272403573933;14.3562596319611;2.72475283952802;140.946185588551;0.000795496968655947;0.0347145331157831;0.0114712253874125;0.241336741955945;0.1882;0.051095;0.262053262952408;0.00483800226997853;0.0554982164264444;0.0614852154078615;0.0657582847621066;0.0109796002066483;0.244818427838944;0.00774880459002592;0.00194162703578547;0.01855437672486;0.0230413677612908;0.0104292836932996;0.0100344327155935;0.0318202458348216;0.00232764968836974;0.00427004979252288;0.00766755592372709;0.871611570204803
2026;1;49;60677.035011344;53.7931025674195;0;374.513654476039;15.8121458444079;3.00609573115358;97.6862737636142;503.571675475289;233.560215625038;17.830020907354;31.2651609304231;56527.394859402;134337.179500161;32005.9422581024;17692.6808960251;28808164.8060484;86002966.8279278;68462514.790325;47541891.9376684;0;0;0.843682926856825;0.913449005155967;0.686143477312845;0.865607164905773;0.899057001048856;0.00336338119825339;0.0108425387866552;0;0.0178532191012372;0;0.0238824769746847;0.0544158053399178;0.0162006600029675;0.0632470828714059;0.111796393863536;509.631920552886;2687.09373198209;72.9229429818383;122.142722723271;233.611591916323;342.437364269741;14.4578695107476;2.74863008762371;159.410809896161;0.000884012071975497;0.0365046597037778;0.0121693985840219;0.245718979557696;0.191279;0.05317;0.264744981531248;0.00517002478244023;0.0576221639728011;0.0620775644681553;0.0667622827190918;0.0111767415335317;0.244479197391715;0.00827547434482245;0.00218579296818157;0.0192933439733468;0.0232725325791067;0.0105981011256283;0.0102147786123874;0.0317697011569182;0.00261968679302294;0.00473939245640011;0.00813420448333467;0.892916514226759
2026;1;50;60701.3320973564;59.0156322932523;0;336.368556186824;15.4918443274235;3.0052158945504;108.841704969212;565.732807290887;255.035186228903;20.4746266472448;35.6807123555343;56470.3896559243;149164.622084598;31988.7881319785;27816.433043448;32391805.4249408;94076424.2191246;85561857.1837186;81805867.2451632;0;0;0.839913694257443;0.912870857690581;0.683112745380686;0.863890398960024;0.897613338682707;0.00334840529119777;0.0108357506009493;0;0.0178184415853501;0;0.0237783168489782;0.0543832370809857;0.0161302551008414;0.0631295632776088;0.111636917359941;573.606904827557;2940.91866909701;83.2415584000169;140.06618241586;258.10110988151;313.698433912363;14.4477455295426;2.80267433548514;190.359904104213;0.00096886219489322;0.037622759865874;0.0127186415772413;0.250364681921501;0.194243;0.055689;0.268611659794017;0.00580750982768657;0.0601877829392787;0.0629271719243205;0.0677267451377349;0.0113856494018052;0.244087973427285;0.00928766003338444;0.00260840328053705;0.0201889383387556;0.0236044115662277;0.0107605588588723;0.0104058953561036;0.0317142219369824;0.00312514680167475;0.00556128967436067;0.00905823336663016;0.901514578403611
2026;1;51;61994.4176263155;65.8871084022815;0;308.178679124074;15.7225037538209;3.12526082127548;126.227709871961;638.69148188427;288.647274840332;24.2638331776603;42.0483638792493;56470.3896559243;125986.159505037;31988.7881319785;24951.6712997798;37466807.8305481;106416950.244684;83588926.0946297;83006606.9485123;0;0;0.836071205007343;0.912289370118109;0.678842889508923;0.861944718930989;0.896063965362581;0.00333313785768884;0.0108289231041643;0;0.0177790238475742;0;0.023672109442285;0.0543504784037979;0.0160310478401109;0.0629963379346272;0.111465699600704;663.477055122773;3326.69527228201;98.6533248564257;165.735747621373;288.864561085644;291.215266509373;14.8570729613005;2.95323370703599;217.739814519214;0.00105866710515563;0.038444543123332;0.0132430785518128;0.254778652728907;0.197053;0.05857;0.27369195174833;0.00642295548511294;0.0631050292053585;0.0640411042345635;0.0686392581692319;0.0115840550088285;0.243650047340044;0.0102624273338207;0.0029211089997598;0.0212112334803703;0.0240401129678908;0.0109145265487989;0.0105874106730728;0.0316538446176052;0.00349862036298132;0.00611219681234401;0.00992268153112379;0.907044777845659
2026;1;52;63917.5248264021;69.974251118173;0;280.27501593224;15.9604886366519;3.21767589111185;147.420191741067;733.385945914858;332.382521184954;27.1481115433468;47.4817707144673;56470.3896559243;119119.615266611;31988.7881319785;23176.6130343145;44090788.36464;122509625.899694;93005870.488915;88761042.7985357;0;0;0.832154892200383;0.911704534732073;0.673694414407885;0.859771789585497;0.8944179466472;0.0033175766183487;0.0108220562041871;0;0.0177349985018898;0;0.0235638377507747;0.05431752883481;0.0159113998370934;0.0628475074963604;0.111283729458905;780.777122900806;3829.76764841002;115.00408561108;197.888535723381;323.925051483777;275.416605612657;15.6838225112751;3.16189928290275;265.565062657703;0.00108985618642273;0.0368309269208257;0.0129866173317946;0.258465695661463;0.199668;0.061691;0.27991452769493;0.00715632546136251;0.0662449268503279;0.0654018966695781;0.0694868441035157;0.0117497245666654;0.243172697094897;0.0114225618340803;0.00345480440675262;0.0223162858241522;0.0245732506071569;0.0110577666000758;0.0107389815674375;0.0315885986965375;0.00413620327206432;0.00708661575752606;0.0109437536242934;0.85946775274166
2026;1;53;61966.3449174378;77.16651263378;0;255.794311690002;16.1045693302817;3.40721266990246;165.889774848143;780.934766876129;356.407480122458;32.1888087460777;55.1478876716922;56470.3896559243;107296.643847406;31988.7881319785;21680.9707512834;49402542.7301991;131215652.581162;93867371.285658;88933744.9729381;0;0;0.828164227344107;0.911116342418432;0.66811815013698;0.857372979259747;0.892683219360208;0.003301719445642;0.0108151497923629;0;0.0176863920371563;0;0.0234534857927175;0.0542843878208127;0.0157817773971958;0.062683150876578;0.111091871749852;874.839770563126;4101.92633868453;132.049076447613;219.801870251287;342.016549664151;245.173829939423;15.4359137861331;3.26574650616346;292.656069508114;0.00123921770945118;0.038807465710944;0.0140666080635222;0.261034763448106;0.202047;0.064904;0.287091235343203;0.00786483280954415;0.0694554713971084;0.0669664393835136;0.0702565975944612;0.0118651274250022;0.242664707625816;0.0125410383339701;0.00392699362235109;0.0234513090088336;0.0251874134724859;0.0111880434060604;0.0108445660974903;0.031518507757232;0.0046997664107743;0.00789612316902098;0.0119049271526654;0.899103314149829
